Data,ID_Cliente,ID_Produto,ID_Vendedor,ID_CentroCusto,ID_Fornecedor,Documento,Valor,Tipo
2023-05-12,CLI0070,PRD0090,V009,CC05,,DOC103088,11971.05,Receita
2023-08-16,CLI0125,PRD0186,V008,CC05,,DOC103089,29523.15,Receita
2026-10-22,CLI0263,PRD0125,V001,CC07,FOR0045,DOC103090,12460.1,Despesa
2024-06-20,CLI0072,PRD0127,V012,CC09,FOR0062,DOC103091,10981.99,Despesa
2023-07-16,CLI0180,PRD0037,V022,CC06,FOR0008,DOC103092,5453.66,Despesa
2023-11-01,CLI0040,PRD0067,V021,CC02,,DOC103093,13978.66,Receita
2025-02-02,CLI0221,PRD0155,V025,CC06,,DOC103094,26795.46,Receita
2023-10-16,CLI0287,PRD0133,V008,CC01,FOR0062,DOC103095,15505.07,Despesa
2026-03-19,CLI0282,PRD0057,V019,CC09,FOR0096,DOC103096,19614.23,Despesa
2023-09-27,CLI0095,PRD0067,V004,CC09,FOR0081,DOC103097,5328.92,Despesa
2026-10-08,CLI0239,PRD0180,V015,CC05,FOR0033,DOC103098,12312.18,Despesa
2026-08-21,CLI0041,PRD0139,V020,CC05,FOR0062,DOC103099,13462.9,Despesa
2026-09-10,CLI0031,PRD0188,V022,CC08,FOR0094,DOC103100,13850.5,Despesa
2024-10-12,CLI0152,PRD0074,V008,CC05,FOR0094,DOC103101,7354.27,Despesa
2024-08-16,CLI0199,PRD0031,V018,CC09,FOR0076,DOC103102,18608.96,Despesa
2023-02-20,CLI0226,PRD0021,V005,CC10,,DOC103103,21466.37,Receita
2026-03-18,CLI0171,PRD0126,V008,CC07,,DOC103104,25366.28,Receita
2026-06-04,CLI0258,PRD0136,V011,CC10,FOR0059,DOC103105,1418.37,Despesa
2026-01-09,CLI0030,PRD0118,V025,CC01,,DOC103106,12951.69,Receita
2023-12-24,CLI0125,PRD0011,V022,CC06,FOR0089,DOC103107,14610.51,Despesa
2025-07-31,CLI0113,PRD0010,V009,CC03,,DOC103108,13527.02,Receita
2026-06-09,CLI0067,PRD0185,V022,CC07,FOR0021,DOC103109,953.6,Despesa
2025-06-05,CLI0277,PRD0091,V015,CC06,,DOC103110,13441.39,Receita
2026-11-16,CLI0082,PRD0087,V001,CC02,FOR0076,DOC103111,16213.03,Despesa
2023-01-27,CLI0093,PRD0016,V016,CC05,,DOC103112,7326.62,Receita
2026-09-20,CLI0107,PRD0063,V015,CC01,FOR0007,DOC103113,10683.98,Despesa
2024-02-08,CLI0170,PRD0084,V015,CC05,FOR0089,DOC103114,14558.39,Despesa
2025-04-21,CLI0170,PRD0062,V012,CC05,FOR0014,DOC103115,13400.12,Despesa
2025-05-18,CLI0147,PRD0074,V017,CC05,,DOC103116,1576.56,Receita
2023-04-05,CLI0090,PRD0073,V005,CC06,,DOC103117,1262.23,Receita
2026-11-18,CLI0069,PRD0135,V007,CC05,,DOC103118,28594.89,Receita
2026-06-10,CLI0150,PRD0120,V029,CC06,,DOC103119,13323.11,Receita
2026-11-15,CLI0265,PRD0151,V022,CC01,,DOC103120,24705.96,Receita
2025-08-22,CLI0147,PRD0056,V026,CC06,FOR0074,DOC103121,13654.98,Despesa
2026-09-18,CLI0254,PRD0034,V014,CC03,,DOC103122,2785.61,Receita
2024-08-25,CLI0164,PRD0094,V024,CC08,FOR0040,DOC103123,18708.85,Despesa
2026-06-26,CLI0195,PRD0048,V016,CC07,,DOC103124,17563.1,Receita
2026-02-21,CLI0237,PRD0095,V006,CC10,FOR0034,DOC103125,846.77,Despesa
2023-07-02,CLI0164,PRD0128,V008,CC01,FOR0084,DOC103126,28053.17,Despesa
2024-02-16,CLI0035,PRD0112,V003,CC02,,DOC103127,17430.52,Receita
2026-12-16,CLI0062,PRD0050,V005,CC07,FOR0038,DOC103128,11673.87,Despesa
2026-06-16,CLI0223,PRD0123,V008,CC10,FOR0036,DOC103129,21078.71,Despesa
2026-06-18,CLI0037,PRD0085,V010,CC06,,DOC103130,14455.28,Receita
2024-11-30,CLI0152,PRD0153,V003,CC02,,DOC103131,279.03,Receita
2024-01-26,CLI0088,PRD0146,V019,CC06,,DOC103132,11646.21,Receita
2026-05-12,CLI0191,PRD0151,V013,CC02,FOR0055,DOC103133,25818.4,Despesa
2026-02-11,CLI0012,PRD0040,V003,CC10,FOR0051,DOC103134,4615.55,Despesa
2023-08-09,CLI0196,PRD0112,V019,CC04,FOR0096,DOC103135,23206.56,Despesa
2024-11-10,CLI0260,PRD0056,V015,CC10,,DOC103136,28061.28,Receita
2026-01-24,CLI0224,PRD0003,V005,CC04,,DOC103137,20485.81,Receita
2024-10-17,CLI0081,PRD0018,V001,CC03,FOR0008,DOC103138,16096.41,Despesa
2024-10-10,CLI0180,PRD0158,V013,CC06,FOR0083,DOC103139,9693.84,Despesa
2026-10-21,CLI0096,PRD0031,V012,CC01,FOR0055,DOC103140,22293.15,Despesa
2026-01-28,CLI0076,PRD0147,V027,CC04,,DOC103141,21829.82,Receita
2023-06-07,CLI0097,PRD0196,V021,CC04,,DOC103142,764.25,Receita
2024-08-24,CLI0081,PRD0132,V015,CC07,,DOC103143,12589.22,Receita
2023-06-07,CLI0086,PRD0162,V006,CC02,,DOC103144,849.22,Receita
2024-01-08,CLI0016,PRD0097,V015,CC06,,DOC103145,5937.24,Receita
2025-09-23,CLI0074,PRD0135,V010,CC02,,DOC103146,14700.27,Receita
2026-02-12,CLI0215,PRD0162,V011,CC09,,DOC103147,23266.39,Receita
2026-11-17,CLI0216,PRD0173,V001,CC01,FOR0037,DOC103148,9784.15,Despesa
2024-03-25,CLI0210,PRD0171,V017,CC07,FOR0093,DOC103149,29333.11,Despesa
2024-01-08,CLI0243,PRD0044,V016,CC05,FOR0019,DOC103150,18810.62,Despesa
2023-05-27,CLI0226,PRD0010,V022,CC09,,DOC103151,1459.81,Receita
2023-04-09,CLI0123,PRD0098,V026,CC03,FOR0016,DOC103152,17994.15,Despesa
2024-01-21,CLI0275,PRD0073,V027,CC03,,DOC103153,22655.12,Receita
2024-09-27,CLI0194,PRD0034,V015,CC04,FOR0014,DOC103154,29620.17,Despesa
2023-06-23,CLI0267,PRD0095,V015,CC08,FOR0063,DOC103155,7997.41,Despesa
2025-01-31,CLI0154,PRD0139,V025,CC10,FOR0092,DOC103156,13043.22,Despesa
2024-02-18,CLI0160,PRD0046,V024,CC02,FOR0073,DOC103157,18244.99,Despesa
2026-01-26,CLI0099,PRD0036,V022,CC10,,DOC103158,25361.81,Receita
2025-04-21,CLI0292,PRD0125,V021,CC03,,DOC103159,12852.53,Receita
2024-01-23,CLI0189,PRD0181,V007,CC08,FOR0006,DOC103160,4496.63,Despesa
2024-06-07,CLI0242,PRD0134,V009,CC09,FOR0010,DOC103161,8552.87,Despesa
2026-09-05,CLI0073,PRD0155,V005,CC05,FOR0086,DOC103162,502.16,Despesa
2023-05-14,CLI0151,PRD0123,V002,CC03,,DOC103163,16577.97,Receita
2025-11-25,CLI0243,PRD0156,V018,CC04,,DOC103164,11377.36,Receita
2024-08-08,CLI0281,PRD0109,V020,CC09,,DOC103165,21942.19,Receita
2025-02-06,CLI0200,PRD0040,V026,CC02,FOR0100,DOC103166,2393.34,Despesa
2024-11-10,CLI0179,PRD0090,V003,CC06,FOR0080,DOC103167,14490.74,Despesa
2026-08-21,CLI0149,PRD0050,V029,CC08,FOR0023,DOC103168,5416.67,Despesa
2024-12-20,CLI0256,PRD0190,V020,CC09,,DOC103169,29033.03,Receita
2024-08-06,CLI0245,PRD0172,V005,CC09,FOR0028,DOC103170,15151.68,Despesa
2023-02-06,CLI0014,PRD0122,V008,CC08,,DOC103171,10594.7,Receita
2024-06-16,CLI0145,PRD0186,V015,CC06,FOR0073,DOC103172,25235.83,Despesa
2024-02-05,CLI0046,PRD0160,V008,CC09,FOR0001,DOC103173,8632.15,Despesa
2024-09-26,CLI0154,PRD0115,V021,CC04,,DOC103174,22150.64,Receita
2025-10-19,CLI0185,PRD0147,V014,CC01,FOR0061,DOC103175,13877.57,Despesa
2026-03-02,CLI0149,PRD0026,V005,CC03,,DOC103176,3884.93,Receita
2023-09-21,CLI0283,PRD0101,V006,CC06,,DOC103177,27083.44,Receita
2025-07-07,CLI0113,PRD0120,V011,CC08,,DOC103178,28532.72,Receita
2024-03-06,CLI0269,PRD0017,V030,CC04,,DOC103179,4798.62,Receita
2023-05-15,CLI0127,PRD0018,V023,CC10,FOR0067,DOC103180,3900.66,Despesa
2024-01-02,CLI0287,PRD0048,V021,CC02,FOR0071,DOC103181,29680.34,Despesa
2025-04-12,CLI0145,PRD0043,V003,CC02,FOR0074,DOC103182,12740.01,Despesa
2024-07-13,CLI0026,PRD0189,V005,CC01,FOR0015,DOC103183,29694.91,Despesa
2026-03-01,CLI0068,PRD0001,V008,CC08,FOR0095,DOC103184,6960.14,Despesa
2023-04-03,CLI0228,PRD0098,V028,CC04,,DOC103185,11559.31,Receita
2026-06-10,CLI0142,PRD0135,V022,CC01,,DOC103186,19359.77,Receita
2023-11-13,CLI0088,PRD0048,V026,CC10,FOR0036,DOC103187,13303.68,Despesa
2025-02-21,CLI0090,PRD0115,V003,CC05,,DOC103188,24994.54,Receita
2025-09-08,CLI0170,PRD0143,V003,CC01,,DOC103189,18297.25,Receita
2025-05-05,CLI0108,PRD0022,V010,CC01,FOR0046,DOC103190,8807.71,Despesa
2024-10-23,CLI0280,PRD0126,V002,CC10,,DOC103191,4458.25,Receita
2025-03-15,CLI0289,PRD0049,V007,CC03,,DOC103192,8997.61,Receita
2024-01-16,CLI0195,PRD0144,V018,CC04,FOR0039,DOC103193,24350.51,Despesa
2024-04-27,CLI0021,PRD0034,V027,CC04,FOR0071,DOC103194,16397.34,Despesa
2023-01-18,CLI0208,PRD0163,V019,CC05,,DOC103195,16520.31,Receita
2025-01-08,CLI0039,PRD0064,V012,CC03,,DOC103196,28566.1,Receita
2025-12-15,CLI0084,PRD0141,V028,CC02,FOR0013,DOC103197,18100.52,Despesa
2025-10-19,CLI0062,PRD0077,V007,CC10,FOR0010,DOC103198,21149.63,Despesa
2023-01-04,CLI0086,PRD0071,V019,CC02,,DOC103199,20306.04,Receita
2026-09-27,CLI0081,PRD0116,V014,CC06,,DOC103200,28776.19,Receita
2026-05-08,CLI0089,PRD0005,V025,CC09,FOR0063,DOC103201,558.01,Despesa
2024-08-22,CLI0289,PRD0009,V003,CC05,FOR0021,DOC103202,12583.72,Despesa
2024-08-21,CLI0039,PRD0001,V021,CC03,FOR0017,DOC103203,20675.55,Despesa
2024-10-10,CLI0173,PRD0171,V020,CC05,FOR0017,DOC103204,7646.92,Despesa
2026-04-10,CLI0119,PRD0178,V003,CC06,,DOC103205,27685.71,Receita
2023-12-13,CLI0229,PRD0092,V008,CC04,,DOC103206,8022.9,Receita
2024-05-26,CLI0127,PRD0141,V015,CC03,,DOC103207,5590.14,Receita
2026-11-18,CLI0126,PRD0179,V026,CC02,,DOC103208,738.83,Receita
2026-08-10,CLI0158,PRD0080,V009,CC07,,DOC103209,22781.97,Receita
2024-01-26,CLI0024,PRD0074,V023,CC02,,DOC103210,15495.44,Receita
2024-07-10,CLI0140,PRD0015,V022,CC01,FOR0020,DOC103211,23390.2,Despesa
2023-12-19,CLI0179,PRD0039,V020,CC07,FOR0005,DOC103212,4595.67,Despesa
2025-11-21,CLI0053,PRD0088,V005,CC10,,DOC103213,29703.02,Receita
2026-03-26,CLI0297,PRD0110,V022,CC06,FOR0053,DOC103214,23142.25,Despesa
2026-03-25,CLI0180,PRD0090,V029,CC09,FOR0098,DOC103215,734.0,Despesa
2023-01-19,CLI0052,PRD0063,V015,CC09,,DOC103216,13201.21,Receita
2025-09-07,CLI0035,PRD0171,V007,CC08,,DOC103217,13778.59,Receita
2023-06-08,CLI0064,PRD0043,V011,CC04,,DOC103218,17444.21,Receita
2023-09-20,CLI0252,PRD0035,V016,CC09,FOR0055,DOC103219,24530.16,Despesa
2026-02-21,CLI0262,PRD0023,V010,CC04,FOR0005,DOC103220,25887.21,Despesa
2024-07-19,CLI0098,PRD0161,V021,CC06,,DOC103221,27307.29,Receita
2026-01-09,CLI0217,PRD0036,V013,CC04,FOR0061,DOC103222,7322.03,Despesa
2026-01-07,CLI0130,PRD0153,V011,CC01,FOR0067,DOC103223,9980.82,Despesa
2023-07-13,CLI0237,PRD0099,V011,CC03,FOR0027,DOC103224,5536.76,Despesa
2026-10-26,CLI0038,PRD0136,V030,CC07,,DOC103225,14227.12,Receita
2025-06-20,CLI0091,PRD0196,V015,CC08,FOR0040,DOC103226,24334.22,Despesa
2025-04-23,CLI0245,PRD0008,V023,CC06,FOR0078,DOC103227,19115.07,Despesa
2023-01-21,CLI0277,PRD0117,V009,CC01,,DOC103228,1753.35,Receita
2023-07-03,CLI0217,PRD0053,V030,CC06,FOR0063,DOC103229,4072.6,Despesa
2026-12-10,CLI0031,PRD0063,V025,CC08,FOR0083,DOC103230,12407.11,Despesa
2023-05-22,CLI0196,PRD0033,V015,CC10,,DOC103231,17853.57,Receita
2024-01-20,CLI0075,PRD0065,V026,CC07,FOR0002,DOC103232,4407.43,Despesa
2025-01-23,CLI0139,PRD0197,V003,CC05,,DOC103233,13656.75,Receita
2023-09-15,CLI0230,PRD0154,V029,CC09,FOR0066,DOC103234,16669.37,Despesa
2024-03-29,CLI0052,PRD0003,V027,CC01,,DOC103235,15721.72,Receita
2026-04-17,CLI0276,PRD0035,V024,CC01,FOR0079,DOC103236,2973.85,Despesa
2024-02-07,CLI0196,PRD0097,V011,CC01,,DOC103237,17341.1,Receita
2026-11-03,CLI0074,PRD0097,V005,CC07,,DOC103238,10458.18,Receita
2026-01-26,CLI0279,PRD0057,V001,CC07,FOR0069,DOC103239,15036.64,Despesa
2025-05-22,CLI0170,PRD0007,V007,CC08,,DOC103240,15708.18,Receita
2026-01-30,CLI0167,PRD0148,V026,CC08,,DOC103241,6610.81,Receita
2023-11-14,CLI0280,PRD0156,V009,CC06,FOR0039,DOC103242,17223.22,Despesa
2023-10-14,CLI0176,PRD0034,V007,CC08,FOR0009,DOC103243,5685.4,Despesa
2024-08-04,CLI0286,PRD0140,V013,CC09,,DOC103244,9190.54,Receita
2023-04-10,CLI0029,PRD0024,V001,CC06,FOR0081,DOC103245,7450.82,Despesa
2023-03-30,CLI0293,PRD0150,V015,CC02,FOR0012,DOC103246,28425.69,Despesa
2023-06-30,CLI0126,PRD0057,V027,CC10,,DOC103247,5275.23,Receita
2026-02-21,CLI0182,PRD0091,V026,CC10,FOR0006,DOC103248,25707.51,Despesa
2026-04-18,CLI0010,PRD0060,V008,CC10,FOR0041,DOC103249,29115.57,Despesa
2024-07-04,CLI0071,PRD0091,V025,CC06,FOR0001,DOC103250,3600.45,Despesa
2025-10-29,CLI0207,PRD0090,V019,CC08,,DOC103251,26407.84,Receita
2024-11-08,CLI0072,PRD0120,V018,CC05,,DOC103252,1831.84,Receita
2026-05-13,CLI0275,PRD0121,V024,CC06,,DOC103253,6621.87,Receita
2024-08-16,CLI0053,PRD0100,V012,CC06,FOR0090,DOC103254,12342.33,Despesa
2025-02-06,CLI0178,PRD0093,V005,CC06,FOR0073,DOC103255,9409.67,Despesa
2024-11-26,CLI0082,PRD0033,V024,CC04,FOR0016,DOC103256,23395.86,Despesa
2026-09-12,CLI0023,PRD0119,V009,CC09,FOR0022,DOC103257,5698.1,Despesa
2023-07-11,CLI0085,PRD0031,V003,CC09,,DOC103258,10412.83,Receita
2024-04-16,CLI0029,PRD0163,V013,CC01,FOR0098,DOC103259,12853.37,Despesa
2024-09-15,CLI0047,PRD0076,V026,CC08,FOR0049,DOC103260,15043.8,Despesa
2023-05-24,CLI0163,PRD0048,V011,CC05,,DOC103261,10544.23,Receita
2023-08-19,CLI0111,PRD0060,V019,CC02,,DOC103262,14930.59,Receita
2024-06-30,CLI0261,PRD0114,V028,CC04,FOR0070,DOC103263,9574.57,Despesa
2025-12-09,CLI0219,PRD0093,V016,CC05,FOR0093,DOC103264,14820.64,Despesa
2026-04-24,CLI0198,PRD0131,V003,CC09,FOR0004,DOC103265,486.78,Despesa
2026-12-14,CLI0019,PRD0126,V015,CC05,,DOC103266,8787.68,Receita
2026-01-11,CLI0267,PRD0041,V017,CC08,FOR0042,DOC103267,14378.01,Despesa
2026-01-15,CLI0134,PRD0185,V023,CC02,,DOC103268,23977.31,Receita
2023-10-31,CLI0086,PRD0057,V016,CC02,,DOC103269,26516.35,Receita
2025-07-06,CLI0062,PRD0185,V015,CC03,FOR0022,DOC103270,6321.15,Despesa
2025-11-16,CLI0150,PRD0101,V007,CC05,,DOC103271,15449.26,Receita
2023-12-07,CLI0278,PRD0024,V004,CC03,,DOC103272,15513.44,Receita
2026-09-19,CLI0230,PRD0118,V007,CC03,FOR0009,DOC103273,2654.9,Despesa
2025-08-14,CLI0232,PRD0082,V001,CC09,,DOC103274,8764.5,Receita
2025-10-01,CLI0125,PRD0188,V010,CC07,,DOC103275,7791.09,Receita
2023-05-28,CLI0132,PRD0049,V021,CC03,FOR0006,DOC103276,12444.69,Despesa
2023-04-28,CLI0022,PRD0121,V004,CC06,,DOC103277,14523.64,Receita
2026-06-14,CLI0016,PRD0102,V011,CC02,FOR0014,DOC103278,12336.55,Despesa
2025-07-25,CLI0066,PRD0124,V015,CC01,FOR0032,DOC103279,1557.86,Despesa
2026-05-11,CLI0090,PRD0196,V005,CC08,FOR0042,DOC103280,23229.53,Despesa
2023-03-27,CLI0134,PRD0098,V028,CC02,FOR0069,DOC103281,11416.68,Despesa
2024-01-09,CLI0048,PRD0180,V026,CC05,,DOC103282,8259.16,Receita
2026-01-08,CLI0061,PRD0024,V026,CC09,,DOC103283,2082.06,Receita
2026-08-12,CLI0268,PRD0165,V025,CC04,FOR0042,DOC103284,19057.24,Despesa
2024-09-27,CLI0257,PRD0089,V016,CC05,,DOC103285,24264.95,Receita
2023-02-08,CLI0181,PRD0061,V018,CC08,FOR0039,DOC103286,8999.88,Despesa
2024-05-28,CLI0119,PRD0076,V017,CC06,FOR0059,DOC103287,4923.5,Despesa
2024-07-24,CLI0194,PRD0159,V024,CC06,FOR0025,DOC103288,13936.26,Despesa
2023-12-28,CLI0265,PRD0147,V021,CC03,FOR0083,DOC103289,5430.67,Despesa
2026-12-22,CLI0155,PRD0050,V022,CC06,,DOC103290,23448.58,Receita
2026-04-25,CLI0040,PRD0105,V017,CC06,FOR0033,DOC103291,29721.97,Despesa
2024-10-20,CLI0026,PRD0027,V009,CC01,,DOC103292,19901.54,Receita
2023-11-24,CLI0229,PRD0093,V021,CC04,,DOC103293,18647.37,Receita
2023-10-11,CLI0006,PRD0053,V027,CC04,FOR0082,DOC103294,28482.8,Despesa
2023-07-21,CLI0173,PRD0099,V028,CC10,,DOC103295,24769.87,Receita
2023-06-30,CLI0220,PRD0101,V028,CC05,,DOC103296,8466.67,Receita
2026-03-22,CLI0258,PRD0107,V020,CC01,,DOC103297,4894.84,Receita
2026-01-19,CLI0285,PRD0175,V015,CC05,FOR0018,DOC103298,22003.98,Despesa
2024-05-10,CLI0019,PRD0168,V008,CC03,FOR0076,DOC103299,18457.45,Despesa
2024-06-12,CLI0278,PRD0025,V027,CC10,,DOC103300,9192.96,Receita
2023-05-18,CLI0052,PRD0034,V027,CC05,FOR0054,DOC103301,4507.52,Despesa
2026-07-16,CLI0130,PRD0157,V024,CC07,FOR0022,DOC103302,23765.61,Despesa
2026-08-28,CLI0173,PRD0167,V021,CC06,FOR0091,DOC103303,27408.06,Despesa
2023-12-17,CLI0011,PRD0126,V009,CC08,FOR0086,DOC103304,1873.83,Despesa
2024-05-11,CLI0006,PRD0024,V012,CC07,FOR0010,DOC103305,6404.18,Despesa
2025-10-21,CLI0104,PRD0051,V026,CC08,FOR0002,DOC103306,2077.37,Despesa
2025-05-21,CLI0182,PRD0011,V009,CC02,FOR0088,DOC103307,16091.58,Despesa
2024-06-09,CLI0287,PRD0148,V010,CC01,,DOC103308,28506.53,Receita
2023-02-25,CLI0090,PRD0005,V018,CC08,FOR0030,DOC103309,25712.11,Despesa
2025-04-13,CLI0132,PRD0178,V011,CC09,FOR0020,DOC103310,29652.61,Despesa
2023-06-04,CLI0172,PRD0075,V021,CC10,FOR0091,DOC103311,19888.08,Despesa
2025-11-15,CLI0091,PRD0193,V024,CC03,,DOC103312,10295.54,Receita
2024-09-30,CLI0074,PRD0101,V007,CC06,,DOC103313,24785.52,Receita
2024-02-14,CLI0258,PRD0097,V024,CC06,FOR0067,DOC103314,28771.59,Despesa
2024-03-02,CLI0204,PRD0042,V025,CC09,FOR0028,DOC103315,19456.62,Despesa
2023-02-25,CLI0300,PRD0090,V014,CC02,FOR0065,DOC103316,15182.59,Despesa
2025-10-30,CLI0258,PRD0032,V023,CC04,FOR0057,DOC103317,16473.53,Despesa
2023-12-24,CLI0212,PRD0004,V030,CC10,,DOC103318,13297.41,Receita
2024-11-05,CLI0263,PRD0068,V030,CC10,FOR0039,DOC103319,10926.02,Despesa
2024-03-05,CLI0221,PRD0041,V012,CC05,,DOC103320,26997.05,Receita
2025-04-01,CLI0203,PRD0053,V005,CC10,FOR0073,DOC103321,17751.01,Despesa
2025-06-15,CLI0006,PRD0169,V017,CC07,FOR0047,DOC103322,19779.95,Despesa
2024-07-11,CLI0035,PRD0015,V015,CC07,FOR0036,DOC103323,16469.1,Despesa
2025-10-01,CLI0293,PRD0098,V025,CC03,FOR0018,DOC103324,23452.98,Despesa
2023-04-03,CLI0003,PRD0124,V020,CC09,FOR0089,DOC103325,12825.38,Despesa
2026-01-13,CLI0225,PRD0154,V008,CC08,,DOC103326,17093.27,Receita
2023-03-20,CLI0163,PRD0186,V029,CC07,FOR0095,DOC103327,4651.13,Despesa
2024-05-09,CLI0116,PRD0105,V004,CC03,FOR0081,DOC103328,19302.76,Despesa
2025-01-15,CLI0244,PRD0191,V017,CC10,FOR0033,DOC103329,17331.27,Despesa
2023-02-14,CLI0143,PRD0114,V022,CC04,FOR0029,DOC103330,2356.62,Despesa
2023-09-16,CLI0061,PRD0001,V011,CC04,FOR0047,DOC103331,11650.98,Despesa
2025-12-28,CLI0047,PRD0061,V004,CC06,,DOC103332,10854.68,Receita
2026-10-18,CLI0127,PRD0144,V007,CC08,FOR0003,DOC103333,26778.94,Despesa
2023-02-09,CLI0037,PRD0052,V022,CC04,FOR0076,DOC103334,5748.43,Despesa
2026-08-22,CLI0025,PRD0019,V027,CC03,,DOC103335,13695.21,Receita
2023-12-14,CLI0107,PRD0018,V015,CC04,,DOC103336,3609.58,Receita
2026-10-31,CLI0202,PRD0001,V020,CC08,,DOC103337,16734.19,Receita
2023-11-18,CLI0045,PRD0180,V025,CC07,FOR0021,DOC103338,25345.1,Despesa
2025-12-14,CLI0267,PRD0037,V004,CC09,,DOC103339,11019.92,Receita
2026-06-05,CLI0116,PRD0192,V011,CC05,,DOC103340,25113.62,Receita
2023-05-03,CLI0001,PRD0043,V017,CC02,FOR0019,DOC103341,7079.82,Despesa
2026-07-06,CLI0139,PRD0166,V011,CC09,,DOC103342,19824.95,Receita
2024-06-05,CLI0232,PRD0176,V023,CC04,,DOC103343,28493.62,Receita
2025-01-04,CLI0195,PRD0039,V030,CC04,,DOC103344,281.12,Receita
2024-07-16,CLI0240,PRD0046,V021,CC07,,DOC103345,291.65,Receita
2023-09-12,CLI0056,PRD0178,V015,CC09,FOR0005,DOC103346,14742.97,Despesa
2025-12-16,CLI0271,PRD0097,V028,CC03,,DOC103347,8018.95,Receita
2026-11-29,CLI0071,PRD0161,V010,CC07,,DOC103348,22228.72,Receita
2026-06-08,CLI0194,PRD0088,V007,CC02,FOR0031,DOC103349,26719.46,Despesa
2025-05-04,CLI0147,PRD0029,V021,CC05,,DOC103350,462.61,Receita
2026-05-09,CLI0295,PRD0086,V003,CC09,,DOC103351,11567.88,Receita
2026-11-05,CLI0222,PRD0059,V009,CC08,,DOC103352,29638.95,Receita
2026-03-20,CLI0187,PRD0024,V010,CC01,FOR0004,DOC103353,7769.37,Despesa
2026-05-08,CLI0281,PRD0195,V004,CC04,,DOC103354,24573.69,Receita
2025-11-05,CLI0118,PRD0191,V026,CC01,,DOC103355,18195.27,Receita
2025-10-03,CLI0165,PRD0058,V012,CC10,,DOC103356,12172.97,Receita
2023-05-22,CLI0110,PRD0093,V004,CC09,,DOC103357,25760.81,Receita
2025-06-03,CLI0234,PRD0146,V021,CC02,FOR0034,DOC103358,10481.85,Despesa
2024-08-05,CLI0070,PRD0059,V021,CC10,,DOC103359,1229.97,Receita
2026-01-07,CLI0055,PRD0013,V006,CC03,FOR0054,DOC103360,20479.66,Despesa
2026-06-15,CLI0261,PRD0004,V022,CC04,,DOC103361,1283.14,Receita
2025-05-29,CLI0006,PRD0130,V024,CC06,FOR0047,DOC103362,13442.03,Despesa
2025-12-17,CLI0115,PRD0082,V006,CC02,FOR0017,DOC103363,14532.75,Despesa
2023-03-20,CLI0044,PRD0036,V008,CC08,,DOC103364,26003.7,Receita
2026-03-03,CLI0002,PRD0071,V025,CC05,FOR0077,DOC103365,9151.02,Despesa
2025-05-17,CLI0171,PRD0007,V007,CC08,FOR0043,DOC103366,12658.18,Despesa
2024-12-13,CLI0244,PRD0116,V003,CC07,FOR0073,DOC103367,8399.02,Despesa
2026-12-25,CLI0210,PRD0041,V002,CC06,,DOC103368,14146.6,Receita
2023-11-03,CLI0252,PRD0035,V001,CC03,FOR0012,DOC103369,6913.69,Despesa
2026-11-14,CLI0244,PRD0098,V026,CC08,FOR0079,DOC103370,22382.37,Despesa
2025-02-20,CLI0192,PRD0076,V021,CC09,FOR0025,DOC103371,1882.94,Despesa
2025-04-18,CLI0179,PRD0025,V021,CC04,FOR0088,DOC103372,18687.76,Despesa
2023-01-30,CLI0259,PRD0066,V013,CC07,FOR0079,DOC103373,12414.07,Despesa
2024-07-10,CLI0035,PRD0157,V012,CC06,FOR0086,DOC103374,12998.08,Despesa
2025-07-01,CLI0097,PRD0145,V010,CC08,FOR0055,DOC103375,13305.96,Despesa
2023-11-17,CLI0166,PRD0194,V006,CC02,FOR0084,DOC103376,854.15,Despesa
2024-10-06,CLI0252,PRD0197,V013,CC02,,DOC103377,1629.07,Receita
2025-05-01,CLI0282,PRD0095,V018,CC08,FOR0042,DOC103378,4812.33,Despesa
2024-10-05,CLI0244,PRD0189,V029,CC03,FOR0090,DOC103379,26634.2,Despesa
2026-12-24,CLI0005,PRD0150,V021,CC07,FOR0041,DOC103380,2111.61,Despesa
2026-10-09,CLI0001,PRD0174,V026,CC02,,DOC103381,15161.44,Receita
2026-01-06,CLI0208,PRD0172,V016,CC03,,DOC103382,22352.35,Receita
2023-09-19,CLI0184,PRD0096,V025,CC09,,DOC103383,28239.35,Receita
2024-09-25,CLI0132,PRD0093,V019,CC07,FOR0046,DOC103384,21620.29,Despesa
2024-08-06,CLI0114,PRD0146,V028,CC10,FOR0088,DOC103385,10640.13,Despesa
2025-01-12,CLI0084,PRD0164,V014,CC01,FOR0065,DOC103386,5477.98,Despesa
2024-04-14,CLI0001,PRD0200,V021,CC07,,DOC103387,9259.67,Receita
2023-06-25,CLI0039,PRD0187,V011,CC02,,DOC103388,10008.66,Receita
2024-02-29,CLI0028,PRD0119,V002,CC03,FOR0050,DOC103389,14307.33,Despesa
2024-12-25,CLI0162,PRD0090,V016,CC07,FOR0072,DOC103390,26032.37,Despesa
2026-07-25,CLI0077,PRD0119,V024,CC06,,DOC103391,21142.4,Receita
2025-09-17,CLI0144,PRD0119,V020,CC07,FOR0049,DOC103392,29475.58,Despesa
2023-10-14,CLI0105,PRD0067,V015,CC02,FOR0091,DOC103393,10853.77,Despesa
2024-07-17,CLI0199,PRD0092,V030,CC02,,DOC103394,16182.34,Receita
